date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:05:19	15001/15001	---M-Z	200	added ('OK')	text/css	etag:%223a99-607430ddcd1ed-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.css	(from https://themesbrand.com/lexa/layouts/tables-responsive.html)
23:05:19	798324/798324	---MCZ	200	added ('OK')	application/javascript	etag:%22c2e74-6099cdd370836-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/pdfmake/build/vfs_fonts.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/pdfmake/build/vfs_fonts.js	(from https://themesbrand.com/lexa/layouts/tables-datatable.html)
23:05:19	11552/11552	---M-Z	200	added ('OK')	application/javascript	etag:%222d20-607430ddcd1ed-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/rwd-table/rwd-table.min.js	(from https://themesbrand.com/lexa/layouts/tables-responsive.html)
23:05:20	169/169	---M-Z	200	added ('OK')	application/javascript	etag:%22a9-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/table-responsive.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/table-responsive.init.js	(from https://themesbrand.com/lexa/layouts/tables-responsive.html)
23:05:20	1988/1988	---M-Z	200	added ('OK')	application/javascript	etag:%227c4-607430dded58e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/table-edits/build/table-edits.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/table-edits/build/table-edits.min.js	(from https://themesbrand.com/lexa/layouts/tables-editable.html)
23:05:20	506/506	---M-Z	200	added ('OK')	application/javascript	etag:%221fa-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/table-editable.int.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/table-editable.int.js	(from https://themesbrand.com/lexa/layouts/tables-editable.html)
23:05:21	269350/269350	---M-Z	200	added ('OK')	application/javascript	etag:%2241c26-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/materialdesign.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/materialdesign.init.js	(from https://themesbrand.com/lexa/layouts/icons-material.html)
23:05:21	573358/573358	---M-Z	200	added ('OK')	application/javascript	etag:%228bfae-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/fontawesome.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/fontawesome.init.js	(from https://themesbrand.com/lexa/layouts/icons-fontawesome.html)
23:05:21	31936/31936	---M-Z	200	added ('OK')	application/javascript	etag:%227cc0-607430ddd5e8e-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/gmaps/gmaps.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/gmaps/gmaps.min.js	(from https://themesbrand.com/lexa/layouts/maps-google.html)
23:05:21	987/987	---M-Z	200	added ('OK')	application/javascript	etag:%223db-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/gmaps.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/gmaps.init.js	(from https://themesbrand.com/lexa/layouts/maps-google.html)
23:05:22	692/692	---M-Z	200	added ('OK')	text/css	etag:%222b4-607430ddcb2ad-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:22	33323/33323	---M-Z	200	added ('OK')	application/javascript	etag:%22822b-607430ddcb2ad-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:22	144313/144313	---M-Z	200	added ('OK')	application/javascript	etag:%22233b9-607430ddcc24d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:22	130780/130780	---M-Z	200	added ('OK')	application/javascript	etag:%221fedc-607430ddcc24d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-merc-en.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-merc-en.js	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:23	141209/141209	---M-Z	200	added ('OK')	application/javascript	etag:%2222799-607430ddcc24d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-in-mill-en.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-in-mill-en.js	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:23	33856/33856	---M-Z	200	added ('OK')	application/javascript	etag:%228440-607430ddcb2ad-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-au-mill-en.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-au-mill-en.js	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:23	38626/38626	---M-Z	200	added ('OK')	application/javascript	etag:%2296e2-607430ddcc24d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-il-chicago-mill-en.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-il-chicago-mill-en.js	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:23	62840/62840	---M-Z	200	added ('OK')	application/javascript	etag:%22f578-607430ddcc24d-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-uk-mill-en.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-uk-mill-en.js	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:24	125547/125547	---M-Z	200	added ('OK')	application/javascript	etag:%221ea6b-607430ddcb2ad-gzip%22	https://themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-ca-lcc-en.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-ca-lcc-en.js	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:24	2146/2146	---M-Z	200	added ('OK')	application/javascript	etag:%22862-607430ddc83cd-gzip%22	https://themesbrand.com/lexa/layouts/assets/js/pages/vector-maps.init.js	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/js/pages/vector-maps.init.js	(from https://themesbrand.com/lexa/layouts/maps-vector.html)
23:05:24	10675/10675	---M--	200	added ('OK')	image/png	etag:%2229b3-607430ddc260d%22	https://themesbrand.com/lexa/layouts/assets/images/bg-1.png	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/bg-1.png	(from https://themesbrand.com/lexa/layouts/assets/css/app-rtl.min.css)
23:05:26	282437/282437	---M--	200	added ('OK')	image/jpeg	etag:%2244f45-607430ddc260d%22	https://themesbrand.com/lexa/layouts/assets/images/directory-bg.jpg	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/images/directory-bg.jpg	(from https://themesbrand.com/lexa/layouts/assets/css/app-rtl.min.css)
23:05:26	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-607430ddcd1ed%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/img/loading.gif	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/img/loading.gif	(from https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css)
23:05:26	509/509	---M--	200	added ('OK')	image/png	etag:%221fd-607430ddcd1ed%22	https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/img/clear.png	C:/My%20Web%20Sites/admin4/themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/img/clear.png	(from https://themesbrand.com/lexa/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css)
